year,award_category,artist_name,win
2000,Best Choreography in a Video ,*NSYNC,Yes 
2000,Best Choreography in a Video ,Alanis Morissette,No 
2000,Best Choreography in a Video ,Jennifer Lopez,No 
2000,Best Choreography in a Video ,Aaliyah,No 
2000,Best Choreography in a Video ,Christina Aguilera,No 
2000,Best Cinematography in a Video,Macy Gray,Yes 
2000,Best Cinematography in a Video,Madonna,No 
2000,Best Cinematography in a Video,Stone Temple Pilots,No 
2000,Best Cinematography in a Video,Filter,No 
2000,Best Cinematography in a Video,Metallica,No 
2000,Best Dance Video ,Jennifer Lopez,Yes 
2000,Best Dance Video ,Britney Spears,No 
2000,Best Dance Video ,Sisqó,No 
2000,Best Dance Video ,*NSYNC,No 
2000,Best Dance Video ,Ricky Martin,No 
2000,Best Direction in a Video,Red Hot Chili Peppers,Yes 
2000,Best Direction in a Video,Eminem,No 
2000,Best Direction in a Video,Lauryn Hill,No 
2000,Best Direction in a Video,D’Angelo ,No 
2000,Best Direction in a Video,Foo Fighters,No 
2000,Best Editing in a Video,Aimee Mann,Yes 
2000,Best Editing in a Video,Eminem,No 
2000,Best Editing in a Video,R.E.M.,No 
2000,Best Editing in a Video,Blaque,No 
2000,Best Editing in a Video,Metallica,No 
2000,Best Female Video,Aaliyah,Yes 
2000,Best Female Video,Christina Aguilera,No 
2000,Best Female Video,Toni Braxton,No 
2000,Best Female Video,Britney Spears,No 
2000,Best Female Video,Macy Gray,No 
2000,Best Group Video ,Blink-182,Yes 
2000,Best Group Video ,Destiny’s Child,No 
2000,Best Group Video ,Red Hot Chili Peppers,No 
2000,Best Group Video ,*NSYNC,No 
2000,Best Group Video ,Foo Fighters,No 
2000,Best Hip-Hop Video,Sisqó,Yes 
2000,Best Hip-Hop Video,Lauryn Hill,No 
2000,Best Hip-Hop Video,Q-Tip,No 
2000,Best Hip-Hop Video,"Juvenile Feat. Mannie Fresh, Lil Wayne",No 
2000,Best Hip-Hop Video,Limp Bizkit,No 
2000,Best Male Video,Eminem,Yes 
2000,Best Male Video,Kid Rock,No 
2000,Best Male Video,Ricky Martin,No 
2000,Best Male Video,D’Angelo ,No 
2000,Best Male Video,Moby,No 
2000,Best New Artist in a Video,Macy Gray,Yes 
2000,Best New Artist in a Video,P!nk ,No 
2000,Best New Artist in a Video,Sisqó,No 
2000,Best New Artist in a Video,Christina Aguilera,No 
2000,Best New Artist in a Video,Papa Roach,No 
2000,Best Pop Video,*NSYNC,Yes 
2000,Best Pop Video,Britney Spears,No 
2000,Best Pop Video,Destiny’s Child,No 
2000,Best Pop Video,Blink-182,No 
2000,Best Pop Video,Christina Aguilera,No 
2000,Best R&B Video ,Destiny’s Child,Yes 
2000,Best R&B Video ,D’Angelo ,No 
2000,Best R&B Video ,Brian Mcknight,No 
2000,Best R&B Video ,Toni Braxton,No 
2000,Best Rap Video ,"Dr. Dre Feat. Eminem, Hittman",Yes 
2000,Best Rap Video ,Eminem,No 
2000,Best Rap Video ,Jay-Z Feat. UGK,No 
2000,Best Rap Video ,DMX,No 
2000,Best Rap Video ,Eve Feat. Faith Evans,No 
2000,Best Rock Video,Limp Bizkit,Yes 
2000,Best Rock Video,Kid Rock,No 
2000,Best Rock Video,Metallica,No 
2000,Best Rock Video,Creed,No 
2000,Best Rock Video,Korn,No 
2000,Best Rock Video,Rage Against the Machine ,No 
2000,Best Special Effects in a Video ,Björk,Yes 
2000,Best Special Effects in a Video ,Metallica,No 
2000,Best Special Effects in a Video ,Supergrass,No 
2000,Best Special Effects in a Video ,Lauryn Hill,No 
2000,Best Special Effects in a Video ,Red Hot Chili Peppers,No 
2000,Best Video from a Film ,Aaliyah,Yes 
2000,Best Video from a Film ,Metallica,No 
2000,Best Video from a Film ,Sisqó Feat. Foxy Brown,No 
2000,Best Video from a Film ,Aimee Mann,No 
2000,Best Video from a Film ,R.E.M.,No 
2000,Breakthrough Video ,Björk,Yes 
2000,Breakthrough Video ,Nine Inch Nails,No 
2000,Breakthrough Video ,The Chemical Brothers,No 
2000,Breakthrough Video ,Blur,No 
2000,Breakthrough Video ,Supergrass,No 
2000,Video of the Year ,Eminem,Yes 
2000,Video of the Year ,Blink-182,No 
2000,Video of the Year ,Red Hot Chili Peppers,No 
2000,Video of the Year ,*NSYNC,No 
2000,Video of the Year ,D’Angelo ,No 
2000,Viewer’s Choice,*NSYNC,Yes 
2000,Viewer’s Choice,Christina Aguilera,No 
2000,Viewer’s Choice,Sisqó,No 
2000,Viewer’s Choice,Britney Spears,No 
2000,Viewer’s Choice,Eminem,No 
2000,Michael Jackson Video Vanguard Award,Red Hot Chili Peppers,Yes 
2001,Best Art Direction In a Video,Fatboy Slim,Yes 
2001,Best Art Direction In a Video,"Christina Aguilera Feat. Lil Kim, Mya, P!nk",No 
2001,Best Art Direction In a Video,Aerosmith,No 
2001,Best Art Direction In a Video,Gorillaz,No 
2001,Best Choreography in a Video ,Fatboy Slim,Yes 
2001,Best Choreography in a Video ,Janet Jackson ,No 
2001,Best Choreography in a Video ,"Christina Aguilera Feat. Lil Kim, Mya, P!nk",No 
2001,Best Choreography in a Video ,Madonna,No 
2001,Best Cinematography in a Video,Fatboy Slim,Yes 
2001,Best Cinematography in a Video,Eminem Feat. Dido,No 
2001,Best Cinematography in a Video,Aerosmith,No 
2001,Best Cinematography in a Video,Missy Elliott,No 
2001,Best Dance Video ,*NSYNC,Yes 
2001,Best Dance Video ,Fatboy Slim,No 
2001,Best Dance Video ,Jennifer Lopez,No 
2001,Best Dance Video ,"Christina Aguilera Feat. Lil Kim, Mya, P!nk",No 
2001,Best Dance Video ,Janet Jackson ,No 
2001,Best Direction in a Video,Fatboy Slim,Yes 
2001,Best Direction in a Video,Linkin Park,No 
2001,Best Direction in a Video,R.E.M.,No 
2001,Best Direction in a Video,Eminem Feat. Dido,No 
2001,Best Direction in a Video,Outkast,No 
2001,Best Editing in a Video,Fatboy Slim,Yes 
2001,Best Editing in a Video,Missy Elliott,No 
2001,Best Editing in a Video,*NSYNC,No 
2001,Best Editing in a Video,U2,No 
2001,Best Female Video,Eve Feat. Gwen Stefani,Yes 
2001,Best Female Video,Janet Jackson ,No 
2001,Best Female Video,Madonna,No 
2001,Best Female Video,Dido,No 
2001,Best Female Video,Jennifer Lopez,No 
2001,Best Female Video,Missy Elliott,No 
2001,Best Group Video ,*NSYNC,Yes 
2001,Best Group Video ,Destiny’s Child,No 
2001,Best Group Video ,U2,No 
2001,Best Group Video ,Dave Matthews Band,No 
2001,Best Group Video ,Incubus,No 
2001,Best Hip-Hop Video,Outkast,Yes 
2001,Best Hip-Hop Video,City High,No 
2001,Best Hip-Hop Video,Missy Elliott,No 
2001,Best Hip-Hop Video,The Black Eyed Peas Feat. Macy Gray,No 
2001,Best Hip-Hop Video,Eve Feat. Gwen Stefani,No 
2001,Best Male Video,Moby Feat. Gwen Stefani,Yes 
2001,Best Male Video,Lenny Kravitz,No 
2001,Best Male Video,Robbie Williams,No 
2001,Best Male Video,Eminem Feat. Dido,No 
2001,Best Male Video,Nelly,No 
2001,Best New Artist in a Video,Alicia Keys,Yes 
2001,Best New Artist in a Video,David Gray,No 
2001,Best New Artist in a Video,Sum 41,No 
2001,Best New Artist in a Video,Coldplay,No 
2001,Best New Artist in a Video,Nikka Costa,No 
2001,Best Pop Video,*NSYNC,Yes 
2001,Best Pop Video,Britney Spears,No 
2001,Best Pop Video,Destiny’s Child,No 
2001,Best Pop Video,Backstreet Boys,No 
2001,Best Pop Video,"Christina Aguilera Feat. Lil Kim, Mya, P!nk",No 
2001,Best R&B Video ,Destiny’s Child,Yes 
2001,Best R&B Video ,Jill Scott,No 
2001,Best R&B Video ,Sunshine Anderson,No 
2001,Best R&B Video ,112,No 
2001,Best R&B Video ,R. Kelly,No 
2001,Best Rap Video ,Nelly ,Yes 
2001,Best Rap Video ,"Ja Rule Feat. Lil’ Mo, Vita",No 
2001,Best Rap Video ,"Snoop Dogg Feat. Master P, Nate Dogg, Butch Cassidy, Tha Eastsidaz",No 
2001,Best Rap Video ,Eminem Feat. Dido,No 
2001,Best Rap Video ,Jay-Z,No 
2001,Best Rock Video,Limp Bizkit,Yes 
2001,Best Rock Video,Linkin Park,No 
2001,Best Rock Video,Weezer ,No 
2001,Best Rock Video,Aerosmith,No 
2001,Best Rock Video,Staind,No 
2001,Best Special Effects in a Video ,Robbie Williams,Yes 
2001,Best Special Effects in a Video ,Missy Elliott,No 
2001,Best Special Effects in a Video ,Fatboy Slim,No 
2001,Best Special Effects in a Video ,U2,No 
2001,Best Video from a Film ,"Christina Aguilera Feat. Lil Kim, Mya, P!nk",Yes 
2001,Best Video from a Film ,Destiny’s Child,No 
2001,Best Video from a Film ,U2,No 
2001,Best Video from a Film ,DMX,No 
2001,Best Video from a Film ,K-Ci & JoJo,No 
2001,Breakthrough Video ,Fatboy Slim,Yes 
2001,Breakthrough Video ,Common Feat. Macy Gray,No 
2001,Breakthrough Video ,R.E.M.,No 
2001,Breakthrough Video ,*NSYNC,No 
2001,Breakthrough Video ,Gorillaz,No 
2001,Breakthrough Video ,Robbie Williams,No 
2001,Video of the Year ,"Christina Aguilera Feat. Lil Kim, Mya, P!nk",Yes 
2001,Video of the Year ,Fatboy Slim,No 
2001,Video of the Year ,Missy Elliott,No 
2001,Video of the Year ,Eminem Feat. Dido,No 
2001,Video of the Year ,Janet Jackson ,No 
2001,Video of the Year ,U2,No 
2001,Viewer’s Choice,*NSYNC,Yes 
2001,Viewer’s Choice,Destiny’s Child,No 
2001,Viewer’s Choice,Limp Bizkit,No 
2001,Viewer’s Choice,Backstreet Boys,No 
2001,Viewer’s Choice,Eve Feat. Gwen Stefani,No 
2001,Viewer’s Choice,Nelly ,No 
2001,Michael Jackson Video Vanguard Award,U2,Yes 
2002,Best Art Direction In a Video,Coldplay,Yes 
2002,Best Art Direction In a Video,Missy Elliott,No 
2002,Best Art Direction In a Video,Elton John,No 
2002,Best Art Direction In a Video,Quarashi,No 
2002,Best Choreography in a Video ,Kylie Minogue,Yes 
2002,Best Choreography in a Video ,Mary J. Blige,No 
2002,Best Choreography in a Video ,Britney Spears,No 
2002,Best Choreography in a Video ,Usher,No 
2002,Best Cinematography in a Video,Moby,Yes 
2002,Best Cinematography in a Video,Missy Elliott,No 
2002,Best Cinematography in a Video,Alicia Keys,No 
2002,Best Cinematography in a Video,Shakira,No 
2002,Best Dance Video ,P!nk ,Yes 
2002,Best Dance Video ,Dirty Vegas,No 
