date,award_name,artist_name,win
2020-11-22,Favorite Music Video,Doja Cat,No
2020-11-22,Favorite Music Video,"Lady Gaga, Ariana Grande",No
2020-11-22,Favorite Social Artist,BTS,Yes
2020-11-22,Favorite Social Artist,Billie Eilish,No
2020-11-22,Favorite Social Artist,NCT,No
2020-11-22,Favorite Social Artist,Ariana Grande,No
2020-11-22,Favorite Social Artist,EXO,No
2020-11-22,Favorite Song - Country,"Dan + Shay, Justin Bieber",Yes
2020-11-22,Favorite Song - Country,Maren Morris,No
2020-11-22,Favorite Song - Country,"Blake Shelton, Gwen Stefani",No
2020-11-22,Favorite Song - Latin,"Karol G, Nicki Minaj",Yes
2020-11-22,Favorite Song - Latin,"The Black Eyed Peas, J Balvin",No
2020-11-22,Favorite Song - Latin,Bad Bunny,No
2020-11-22,Favorite Song - Pop/Rock,Dua Lipa,Yes
2020-11-22,Favorite Song - Pop/Rock,Post Malone,No
2020-11-22,Favorite Song - Pop/Rock,The Weeknd,No
2020-11-22,Favorite Song - Pop/Rock,Lewis Capaldi,No
2020-11-22,Favorite Song - Pop/Rock,Roddy Ricch,No
2020-11-22,Favorite Song - Rap/Hip-Hop,"Cardi B, Megan Thee Stallion",Yes 
2020-11-22,Favorite Song - Rap/Hip-Hop,Roddy Ricch,No 
2020-11-22,Favorite Song - Rap/Hip-Hop,"DaBaby, Roddy Ricch",No 
2020-11-22,Favorite Song - Soul/R&B,The Weeknd,Yes 
2020-11-22,Favorite Song - Soul/R&B,Summer Walker,No 
2020-11-22,Favorite Song - Soul/R&B,"Chris Brown, Drake",No 
2020-11-22,Favorite Soundtrack,Birds of Prey,Yes 
2020-11-22,Favorite Soundtrack,Trolls World Tour,No 
2020-11-22,Favorite Soundtrack,Frozen II,No 
2020-11-22,New Artist of the Year,Doja Cat,Yes 
2020-11-22,New Artist of the Year,Lewis Capaldi,No 
2020-11-22,New Artist of the Year,Megan Thee Stallion,No 
2020-11-22,New Artist of the Year,Dababy,No 
2020-11-22,New Artist of the Year,Lil Baby,No 
2020-11-22,New Artist of the Year,Roddy Ricch,No 
2021-11-21,Artist of the Year,BTS,Yes 
2021-11-21,Artist of the Year,Drake,No 
2021-11-21,Artist of the Year,Taylor Swift,No 
2021-11-21,Artist of the Year,Ariana Grande,No 
2021-11-21,Artist of the Year,Olivia Rodrigo,No 
2021-11-21,Artist of the Year,The Weeknd,No 
2021-11-21,Collaboration of the Year,"Doja Cat, SZA",Yes 
2021-11-21,Collaboration of the Year,"Jhay Cortez, Bad Bunny",No 
2021-11-21,Collaboration of the Year,"Young Thug, Chris Brown",No 
2021-11-21,Collaboration of the Year,"24KGoldn, Iann Dior",No 
2021-11-21,Collaboration of the Year,"Justin Bieber, Giveon, Daniel Caesar",No 
2021-11-21,Favorite Country Album,Gabby Barrett,Yes 
2021-11-21,Favorite Country Album,Lee Brice,No 
2021-11-21,Favorite Country Album,Morgan Wallen,No 
2021-11-21,Favorite Country Album,Chris Stapleton,No 
2021-11-21,Favorite Country Album,Luke Bryan,No 
2021-11-21,Favorite Country Duo or Group,Dan + Shay,Yes 
2021-11-21,Favorite Country Duo or Group,Lady A,No 
2021-11-21,Favorite Country Duo or Group,Zac Brown Band,No 
2021-11-21,Favorite Country Duo or Group,Florida Georgia Line,No 
2021-11-21,Favorite Country Duo or Group,Old Dominion,No 
2021-11-21,Favorite Country Song,Gabby Barrett,Yes 
2021-11-21,Favorite Country Song,"Chris Young, Kane Brown",No 
2021-11-21,Favorite Country Song,Walker Hayes,No 
2021-11-21,Favorite Country Song,Chris Stapleton,No 
2021-11-21,Favorite Country Song,Luke Combs,No 
2021-11-21,Favorite Dance/Electronic Artist,Marshmello,Yes 
2021-11-21,Favorite Dance/Electronic Artist,Illenium,No 
2021-11-21,Favorite Dance/Electronic Artist,Tiësto,No 
2021-11-21,Favorite Dance/Electronic Artist,David Guetta,No 
2021-11-21,Favorite Dance/Electronic Artist,Regard,No 
2021-11-21,Favorite Female Country Artist,Carrie Underwood,Yes 
2021-11-21,Favorite Female Country Artist,Kacey Musgraves,No 
2021-11-21,Favorite Female Country Artist,Miranda Lambert,No 
2021-11-21,Favorite Female Country Artist,Gabby Barrett,No 
2021-11-21,Favorite Female Country Artist,Maren Morris,No 
2021-11-21,Favorite Female Hip-Hop Artist,Megan Thee Stallion,Yes 
2021-11-21,Favorite Female Hip-Hop Artist,Coi Leray,No 
2021-11-21,Favorite Female Hip-Hop Artist,Saweetie,No 
2021-11-21,Favorite Female Hip-Hop Artist,Cardi B,No 
2021-11-21,Favorite Female Hip-Hop Artist,Erica Banks,No 
2021-11-21,Favorite Female Latin Artist,Becky G,Yes 
2021-11-21,Favorite Female Latin Artist,Karol G,No 
2021-11-21,Favorite Female Latin Artist,Rosalía,No 
2021-11-21,Favorite Female Latin Artist,Kali Uchis,No 
2021-11-21,Favorite Female Latin Artist,Natti Natasha,No 
2021-11-21,Favorite Female Pop Artist,Taylor Swift,Yes 
2021-11-21,Favorite Female Pop Artist,Doja Cat,No 
2021-11-21,Favorite Female Pop Artist,Olivia Rodrigo,No 
2021-11-21,Favorite Female Pop Artist,Ariana Grande,No 
2021-11-21,Favorite Female Pop Artist,Dua Lipa,No 
2021-11-21,Favorite Female R&B Artist,Doja Cat,Yes 
2021-11-21,Favorite Female R&B Artist,Jazmine Sullivan,No 
2021-11-21,Favorite Female R&B Artist,SZA,No 
2021-11-21,Favorite Female R&B Artist,H.E.R.,No 
2021-11-21,Favorite Female R&B Artist,Jhené Aiko,No 
2021-11-21,Favorite Gospel Artist,Kanye West,Yes 
2021-11-21,Favorite Gospel Artist,Koryn Hawthorne,No 
2021-11-21,Favorite Gospel Artist,Natasha Cobbs Leonard,No 
2021-11-21,Favorite Gospel Artist,Kirk Franklin,No 
2021-11-21,Favorite Gospel Artist,Maverick City Music,No 
2021-11-21,Favorite Hip-Hop Album,Megan Thee Stallion,Yes 
2021-11-21,Favorite Hip-Hop Album,Juice WRLD,No 
2021-11-21,Favorite Hip-Hop Album,Rod Wave,No 
2021-11-21,Favorite Hip-Hop Album,Drake,No 
2021-11-21,Favorite Hip-Hop Album,Pop Smoke,No 
2021-11-21,Favorite Hip-Hop Song,Cardi B,Yes 
2021-11-21,Favorite Hip-Hop Song,"Nav, Internet Money, Gunna, Don Toliver",No 
2021-11-21,Favorite Hip-Hop Song,Pop Smoke,No 
2021-11-21,Favorite Hip-Hop Song,"Lil Tjay, 6lack",No 
2021-11-21,Favorite Hip-Hop Song,Polo G,No 
2021-11-21,Favorite Inspirational Artist,Carrie Underwood,Yes 
2021-11-21,Favorite Inspirational Artist,Elevation Worship,No 
2021-11-21,Favorite Inspirational Artist,Zach Williams,No 
2021-11-21,Favorite Inspirational Artist,Cain,No 
2021-11-21,Favorite Inspirational Artist,Lauren Daigle,No 
2021-11-21,Favorite Latin Album,Bad Bunny,Yes 
2021-11-21,Favorite Latin Album,Karol G,No 
2021-11-21,Favorite Latin Album,Rauw Alejandro,No 
2021-11-21,Favorite Latin Album,Kali Uchis,No 
2021-11-21,Favorite Latin Album,Maluma,No 
2021-11-21,Favorite Latin Duo or Group,Banda MS,Yes 
2021-11-21,Favorite Latin Duo or Group,Eslabon Armado,No 
2021-11-21,Favorite Latin Duo or Group,Los Dos Carnales,No 
2021-11-21,Favorite Latin Duo or Group,Calibre 50,No 
2021-11-21,Favorite Latin Duo or Group,La Arrolladora Banda El Limón,No 
2021-11-21,Favorite Latin Song,Kali Uchis,Yes 
2021-11-21,Favorite Latin Song,"Bad Bunny, Jhay Cortez",No 
2021-11-21,Favorite Latin Song,"Maluma, The Weeknd",No 
2021-11-21,Favorite Latin Song,"Bad Bunny, Rosalía",No 
2021-11-21,Favorite Latin Song,Farruko,No 
2021-11-21,Favorite Male Country Artist,Luke Bryan,Yes 
2021-11-21,Favorite Male Country Artist,Jason Aldean,No 
2021-11-21,Favorite Male Country Artist,Morgan Wallen,No 
2021-11-21,Favorite Male Country Artist,Chris Stapleton,No 
2021-11-21,Favorite Male Country Artist,Luke Combs,No 
2021-11-21,Favorite Male Hip-Hop Artist,Drake,Yes 
2021-11-21,Favorite Male Hip-Hop Artist,Moneybagg Yo,No 
2021-11-21,Favorite Male Hip-Hop Artist,Pop Smoke,No 
2021-11-21,Favorite Male Hip-Hop Artist,Lil Baby,No 
2021-11-21,Favorite Male Hip-Hop Artist,Polo G,No 
2021-11-21,Favorite Male Latin Artist,Bad Bunny,Yes 
2021-11-21,Favorite Male Latin Artist,Maluma,No 
2021-11-21,Favorite Male Latin Artist,Rauw Alejandro,No 
2021-11-21,Favorite Male Latin Artist,J Balvin,No 
2021-11-21,Favorite Male Latin Artist,Ozuna,No 
2021-11-21,Favorite Male Pop Artist,Ed Sheeran,Yes 
2021-11-21,Favorite Male Pop Artist,Justin Bieber,No 
2021-11-21,Favorite Male Pop Artist,The Weeknd,No 
2021-11-21,Favorite Male Pop Artist,Drake,No 
2021-11-21,Favorite Male Pop Artist,Lil Nas X,No 
2021-11-21,Favorite Male R&B Artist,The Weeknd,Yes 
2021-11-21,Favorite Male R&B Artist,Tank,No 
2021-11-21,Favorite Male R&B Artist,Usher,No 
2021-11-21,Favorite Male R&B Artist,Chris Brown,No 
2021-11-21,Favorite Male R&B Artist,Giveon,No 
2021-11-21,Favorite Music Video,Lil Nas X,Yes 
2021-11-21,Favorite Music Video,Cardi B,No 
2021-11-21,Favorite Music Video,The Weeknd,No 
2021-11-21,Favorite Music Video,Silk Sonic,No 
2021-11-21,Favorite Music Video,Olivia Rodrigo,No 
2021-11-21,Favorite Pop Album,Taylor Swift,Yes 
2021-11-21,Favorite Pop Album,Dua Lipa,No 
2021-11-21,Favorite Pop Album,The Kid Laroi,No 
2021-11-21,Favorite Pop Album,Ariana Grande,No 
2021-11-21,Favorite Pop Album,Olivia Rodrigo,No 
2021-11-21,Favorite Pop Duo or Group,BTS,Yes 
2021-11-21,Favorite Pop Duo or Group,Glass Animals,No 
2021-11-21,Favorite Pop Duo or Group,Silk Sonic,No 
2021-11-21,Favorite Pop Duo or Group,AJR,No 
2021-11-21,Favorite Pop Duo or Group,Maroon 5,No 
2021-11-21,Favorite Pop Song,BTS,Yes 
2021-11-21,Favorite Pop Song,"Doja Cat, SZA",No 
2021-11-21,Favorite Pop Song,Olivia Rodrigo,No 
2021-11-21,Favorite Pop Song,"Ariana Grande, The Weeknd",No 
2021-11-21,Favorite Pop Song,Dua Lipa,No 
2021-11-21,Favorite R&B Album,Doja Cat,Yes 
2021-11-21,Favorite R&B Album,H.E.R.,No 
2021-11-21,Favorite R&B Album,Queen Naija,No 
2021-11-21,Favorite R&B Album,Giveon,No 
2021-11-21,Favorite R&B Album,Jazmine Sullivan,No 
2021-11-21,Favorite R&B Song,Silk Sonic,Yes 
2021-11-21,Favorite R&B Song,Giveon,No 
2021-11-21,Favorite R&B Song,Jazmine Sullivan,No 
2021-11-21,Favorite R&B Song,"Chris Brown, Young Thug",No 
2021-11-21,Favorite R&B Song,H.E.R.,No 
2021-11-21,Favorite Rock Artist,Colson Baker ,Yes 
2021-11-21,Favorite Rock Artist,All Time Low,No 
2021-11-21,Favorite Rock Artist,Glass Animals,No 
2021-11-21,Favorite Rock Artist,AJR,No 
2021-11-21,Favorite Rock Artist,Foo Fighters,No 
2021-11-21,Favorite Trending Song,Megan Thee Stallion,Yes 
2021-11-21,Favorite Trending Song,Måneskin,No 
2021-11-21,Favorite Trending Song,Popp Hunna,No 
2021-11-21,Favorite Trending Song,Erica Banks,No 
2021-11-21,Favorite Trending Song,Olivia Rodrigo,No 
2021-11-21,New Artist of the Year,Olivia Rodrigo,Yes 
2021-11-21,New Artist of the Year,Giveon,No 
2021-11-21,New Artist of the Year,The Kid Laroi,No 
2021-11-21,New Artist of the Year,24KGoldn,No 
2021-11-21,New Artist of the Year,Masked Wolf,No 
2022-11-20,Artist of the Year,Taylor Swift,Yes
2022-11-20,Artist of the Year,Bad Bunny,No 
2022-11-20,Artist of the Year,Drake,No 
2022-11-20,Artist of the Year,The Weeknd,No 
2022-11-20,Artist of the Year,Adele,No 
2022-11-20,Artist of the Year,Beyoncé,No 
2022-11-20,Artist of the Year,Harry Styles,No 
2022-11-20,Collaboration of the Year,"Elton John, Dua Lipa",Yes 
2022-11-20,Collaboration of the Year,"Drake, Future, Tems",No 
2022-11-20,Collaboration of the Year,"The Kid Laroi, Justin Bieber",No 
2022-11-20,Collaboration of the Year,"Carolina Gaitan, Mauro Castillo, Adassa, Renzo Feliz, Diane Guerrero, Stephanie Beatriz",No 
2022-11-20,Collaboration of the Year,"Lil Nas X, Jack Harlow",No 
2022-11-20,Favorite Afrobeats Artist,Wizkid,Yes 
2022-11-20,Favorite Afrobeats Artist,CKay,No 
2022-11-20,Favorite Afrobeats Artist,Tems,No 
2022-11-20,Favorite Afrobeats Artist,Burna Boy,No 
2022-11-20,Favorite Afrobeats Artist,Fireboy DML,No 
2022-11-20,Favorite Country Album,Taylor Swift,Yes 
2022-11-20,Favorite Country Album,Cody Johnson,No 
2022-11-20,Favorite Country Album,Walker Hayes,No 
2022-11-20,Favorite Country Album,Carrie Underwood,No 
2022-11-20,Favorite Country Album,Luke Combs,No 
2022-11-20,Favorite Country Duo or Group,Dan + Shay,Yes 
2022-11-20,Favorite Country Duo or Group,Old Dominion,No 
2022-11-20,Favorite Country Duo or Group,Zac Brown Band,No 
2022-11-20,Favorite Country Duo or Group,Lady A,No 
2022-11-20,Favorite Country Duo or Group,Parmalee,No 
2022-11-20,Favorite Country Song,Morgan Wallen,Yes 
2022-11-20,Favorite Country Song,Cody Johnson,No 
2022-11-20,Favorite Country Song,"Jordan Davis, Luke Bryan",No 
2022-11-20,Favorite Country Song,Chris Stapleton,No 
2022-11-20,Favorite Country Song,"Dustin Lynch, MacKenzie Porter",No 
2022-11-20,Favorite Dance/Electronic Artist,Marshmello,Yes 
2022-11-20,Favorite Dance/Electronic Artist,Swedish House Mafia,No 
2022-11-20,Favorite Dance/Electronic Artist,Tiësto,No 
2022-11-20,Favorite Dance/Electronic Artist,Diplo,No 
2022-11-20,Favorite Dance/Electronic Artist,The Chainsmokers,No 
2022-11-20,Favorite Female Country Artist,Taylor Swift,Yes 
2022-11-20,Favorite Female Country Artist,Lainey Wilson,No 
2022-11-20,Favorite Female Country Artist,Miranda Lambert,No 
2022-11-20,Favorite Female Country Artist,Carrie Underwood,No 
2022-11-20,Favorite Female Country Artist,Maren Morris,No 
2022-11-20,Favorite Female Hip-Hop Artist,Nicki Minaj,Yes 
2022-11-20,Favorite Female Hip-Hop Artist,GloRilla,No 
2022-11-20,Favorite Female Hip-Hop Artist,Megan Thee Stallion,No 
2022-11-20,Favorite Female Hip-Hop Artist,Cardi B,No 
2022-11-20,Favorite Female Hip-Hop Artist,Latto,No 
2022-11-20,Favorite Female Latin Artist,Anitta,Yes 
2022-11-20,Favorite Female Latin Artist,Kali Uchis,No 
2022-11-20,Favorite Female Latin Artist,Rosalía,No 
2022-11-20,Favorite Female Latin Artist,Becky G,No 
2022-11-20,Favorite Female Latin Artist,Karol G,No 
2022-11-20,Favorite Female Pop Artist,Taylor Swift,Yes 
2022-11-20,Favorite Female Pop Artist,Beyoncé,No 
2022-11-20,Favorite Female Pop Artist,Lizzo,No 
2022-11-20,Favorite Female Pop Artist,Adele,No 
2022-11-20,Favorite Female Pop Artist,Doja Cat,No 
2022-11-20,Favorite Female R&B Artist,Beyoncé,Yes 
2022-11-20,Favorite Female R&B Artist,Muni Long,No 
2022-11-20,Favorite Female R&B Artist,Summer Walker,No 
2022-11-20,Favorite Female R&B Artist,Doja Cat,No 
2022-11-20,Favorite Female R&B Artist,SZA,No 
2022-11-20,Favorite Gospel Artist,Tamela J. Mann,Yes 
2022-11-20,Favorite Gospel Artist,Doe,No 
2022-11-20,Favorite Gospel Artist,Maverick City Music,No 
2022-11-20,Favorite Gospel Artist,CeCe Winans,No 
2022-11-20,Favorite Gospel Artist,E. Dewey Smith,No 
2022-11-20,Favorite Hip-Hop Album,Kendrick Lamar,Yes 
2022-11-20,Favorite Hip-Hop Album,Gunna,No 
2022-11-20,Favorite Hip-Hop Album,Polo G,No 
2022-11-20,Favorite Hip-Hop Album,Future,No 
2022-11-20,Favorite Hip-Hop Album,Lil Durk,No 
2022-11-20,Favorite Hip-Hop Song,"Future, Drake, Tems",Yes 
2022-11-20,Favorite Hip-Hop Song,Kodak Black,No 
2022-11-20,Favorite Hip-Hop Song,"Lil Nas X, Jack Harlow",No 
2022-11-20,Favorite Hip-Hop Song,Jack Harlow,No 
2022-11-20,Favorite Hip-Hop Song,Latto,No 
2022-11-20,Favorite Inspirational Artist,For King & Country,Yes 
2022-11-20,Favorite Inspirational Artist,Katy Nichole,No 
2022-11-20,Favorite Inspirational Artist,Phil Wickham,No 
2022-11-20,Favorite Inspirational Artist,Anne Wilson,No 
2022-11-20,Favorite Inspirational Artist,Matthew West,No 
2022-11-20,Favorite K-Pop Artist,BTS,Yes 
2022-11-20,Favorite K-Pop Artist,SEVENTEEN,No 
2022-11-20,Favorite K-Pop Artist,Twice,No 
2022-11-20,Favorite K-Pop Artist,Blackpink,No 
2022-11-20,Favorite K-Pop Artist,TXT,No 
2022-11-20,Favorite Latin Album,Bad Bunny,Yes 
2022-11-20,Favorite Latin Album,J Balvin,No 
2022-11-20,Favorite Latin Album,Rosalía,No 
2022-11-20,Favorite Latin Album,Farruko,No 
2022-11-20,Favorite Latin Album,Rauw Alejandro,No 
2022-11-20,Favorite Latin Duo or Group,Yahritza Y Su Esencia,Yes 
2022-11-20,Favorite Latin Duo or Group,Calibre 50,No 
2022-11-20,Favorite Latin Duo or Group,Grupo Firme,No 
2022-11-20,Favorite Latin Duo or Group,Banda MS,No 
2022-11-20,Favorite Latin Duo or Group,Eslabon Armado,No 
2022-11-20,Favorite Latin Song,Sebastián Yatra,Yes 
2022-11-20,Favorite Latin Song,Karol G,No 
2022-11-20,Favorite Latin Song,Rauw Alejandro,No 
2022-11-20,Favorite Latin Song,"Bad Bunny, Chencho Corleone",No 
2022-11-20,Favorite Latin Song,"Karol G, Becky G",No 
2022-11-20,Favorite Male Country Artist,Morgan Wallen,Yes 
2022-11-20,Favorite Male Country Artist,Cody Johnson,No 
2022-11-20,Favorite Male Country Artist,Walker Hayes,No 
2022-11-20,Favorite Male Country Artist,Chris Stapleton,No 
2022-11-20,Favorite Male Country Artist,Luke Combs,No 
2022-11-20,Favorite Male Hip-Hop Artist,Kendrick Lamar,Yes 
2022-11-20,Favorite Male Hip-Hop Artist,Future,No 
2022-11-20,Favorite Male Hip-Hop Artist,Lil Durk,No 
2022-11-20,Favorite Male Hip-Hop Artist,Drake,No 
2022-11-20,Favorite Male Hip-Hop Artist,Lil Baby,No 
2022-11-20,Favorite Male Latin Artist,Bad Bunny,Yes 
2022-11-20,Favorite Male Latin Artist,J Balvin,No 
2022-11-20,Favorite Male Latin Artist,Rauw Alejandro,No 
2022-11-20,Favorite Male Latin Artist,Farruko,No 
2022-11-20,Favorite Male Latin Artist,Jhayco,No 
2022-11-20,Favorite Male Pop Artist,Harry Styles,Yes 
2022-11-20,Favorite Male Pop Artist,Bad Bunny,No 
2022-11-20,Favorite Male Pop Artist,Ed Sheeran,No 
2022-11-20,Favorite Male Pop Artist,Tonglan Qiu,No 
2022-11-20,Favorite Male Pop Artist,Drake,No 
2022-11-20,Favorite Male Pop Artist,The Weeknd,No 
2022-11-20,Favorite Male R&B Artist,Chris Brown,Yes 
2022-11-20,Favorite Male R&B Artist,Giveon,No 
2022-11-20,Favorite Male R&B Artist,The Weeknd,No 
2022-11-20,Favorite Male R&B Artist,Brent Faiyaz,No 
2022-11-20,Favorite Male R&B Artist,Lucky Daye,No 
2022-11-20,Favorite Music Video,Taylor Swift,Yes 
2022-11-20,Favorite Music Video,"Bad Bunny, Chencho Corleone",No 
2022-11-20,Favorite Music Video,"Lil Nas X, Jack Harlow",No 
2022-11-20,Favorite Music Video,Adele,No 
2022-11-20,Favorite Music Video,Harry Styles,No 
2022-11-20,Favorite Pop Album,Taylor Swift,Yes 
2022-11-20,Favorite Pop Album,Bad Bunny,No 
2022-11-20,Favorite Pop Album,Harry Styles,No 
2022-11-20,Favorite Pop Album,Adele,No 
2022-11-20,Favorite Pop Album,Beyoncé,No 
2022-11-20,Favorite Pop Album,The Weeknd,No 
2022-11-20,Favorite Pop Duo or Group,BTS,Yes 
2022-11-20,Favorite Pop Duo or Group,Imagine Dragons,No 
2022-11-20,Favorite Pop Duo or Group,OneRepublic,No 
2022-11-20,Favorite Pop Duo or Group,Coldplay,No 
2022-11-20,Favorite Pop Duo or Group,Måneskin,No 
2022-11-20,Favorite Pop Song,Harry Styles,Yes 
2022-11-20,Favorite Pop Song,"Justin Bieber, The Kid Laroi",No 
2022-11-20,Favorite Pop Song,"Stephanie Beatriz, Diane Guerrero, Rhenzy Feliz, Adassa, Mauro Castillo, Carolina Gaitan",No 
2022-11-20,Favorite Pop Song,Adele,No 
2022-11-20,Favorite Pop Song,Lizzo,No 
2022-11-20,Favorite R&B Album,Beyoncé,Yes 
2022-11-20,Favorite R&B Album,Silk Sonic,No 
2022-11-20,Favorite R&B Album,The Weeknd,No 
2022-11-20,Favorite R&B Album,Drake,No 
2022-11-20,Favorite R&B Album,Summer Walker,No 
2022-11-20,Favorite R&B Song,Beyoncé,Yes 
2022-11-20,Favorite R&B Song,SZA,No 
2022-11-20,Favorite R&B Song,"Tems, Wizkid",No 
2022-11-20,Favorite R&B Song,Muni Long,No 
2022-11-20,Favorite R&B Song,Silk Sonic,No 
2022-11-20,Favorite Rock Album,Ghost,Yes 
2022-11-20,Favorite Rock Album,Colson Baker,No 
2022-11-20,Favorite Rock Album,Red Hot Chili Peppers,No 
2022-11-20,Favorite Rock Album,Coldplay,No 
2022-11-20,Favorite Rock Album,Imagine Dragons,No 
2022-11-20,Favorite Rock Artist,Colson Baker ,Yes 
2022-11-20,Favorite Rock Artist,Måneskin,No 
2022-11-20,Favorite Rock Artist,The Lumineers,No 
2022-11-20,Favorite Rock Artist,Imagine Dragons,No 
2022-11-20,Favorite Rock Artist,Red Hot Chili Peppers,No 
2022-11-20,Favorite Rock Song,Måneskin,Yes 
2022-11-20,Favorite Rock Song,"J.I.D., Imagine Dragons",No 
2022-11-20,Favorite Rock Song,Red Hot Chili Peppers,No 
2022-11-20,Favorite Rock Song,Foo Fighters,No 
2022-11-20,Favorite Rock Song,Kate Bush,No 
2022-11-20,Favorite Soundtrack,Elvis,Yes 
2022-11-20,Favorite Soundtrack,Sing 2,No 
2022-11-20,Favorite Soundtrack,Top Gun: Maverick,No 
2022-11-20,Favorite Soundtrack,Encanto,No 
2022-11-20,Favorite Soundtrack,Stranger Things,No 
2022-11-20,Favorite Touring Artist,Coldplay,Yes 
2022-11-20,Favorite Touring Artist,Ed Sheeran,No 
2022-11-20,Favorite Touring Artist,The Rolling Stones,No 
2022-11-20,Favorite Touring Artist,Bad Bunny,No 
2022-11-20,Favorite Touring Artist,Elton John,No 
2022-11-20,New Artist of the Year,Dove Cameron,Yes 
2022-11-20,New Artist of the Year,Latto,No 
2022-11-20,New Artist of the Year,Steve Lacy,No 
2022-11-20,New Artist of the Year,Gayle,No 
2022-11-20,New Artist of the Year,Måneskin,No 
2022-11-20,Icon Award,Lionel Richie,Yes 
